ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,RP-S1,,Round Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1100,4199,ROUNDWALL PAINTING,,,"https://imagizer.imageshack.com/img922/9167/2Mjd8y.png, https://imagizer.imageshack.com/img922/7041/vV9pfs.png, https://imagizer.imageshack.com/img922/7915/zbas5J.jpg, https://imagizer.imageshack.com/img924/6134/zQUQ7l.png, https://imagizer.imageshack.com/img924/4606/IKM8by.jpg, https://imagizer.imageshack.com/img923/7060/ActFHa.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,RP-S2,,Round Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1100,4199,ROUNDWALL PAINTING,,,"https://imagizer.imageshack.com/img923/7823/HQe1RC.png, https://imagizer.imageshack.com/img923/5713/kTB5bX.jpg, https://imagizer.imageshack.com/img922/6568/OYcKGa.jpg, https://imagizer.imageshack.com/img924/1069/xqA89r.png, https://imagizer.imageshack.com/img924/2236/qRkqEp.jpg, https://imagizer.imageshack.com/img924/9417/Wx5oJB.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART1,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/2190/R0aMmg.jpg, https://imagizer.imageshack.com/img923/6931/8dlIEJ.jpg, https://imagizer.imageshack.com/img924/9333/O5MkmG.jpg, https://imagizer.imageshack.com/img922/1092/SdtW2L.jpg, https://imagizer.imageshack.com/img922/2330/ZEObbd.jpg, https://imagizer.imageshack.com/img924/9559/FzL0jE.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART2,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/2195/tXhuAP.png, https://imagizer.imageshack.com/img923/1210/w2RX9x.png, https://imagizer.imageshack.com/img922/5890/4Vo8HV.png, https://imagizer.imageshack.com/img924/1258/LIoOqO.png, https://imagizer.imageshack.com/img922/9074/0sXF8f.jpg, https://imagizer.imageshack.com/img923/4301/ilDAVE.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART3,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/7604/QecSqN.png, https://imagizer.imageshack.com/img922/2943/p8zh7k.png, https://imagizer.imageshack.com/img924/8048/0IDdsb.png, https://imagizer.imageshack.com/img924/5084/oHCyte.jpg, https://imagizer.imageshack.com/img923/3045/N7TCqc.jpg, https://imagizer.imageshack.com/img923/9611/ORKyXo.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART4,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/3110/hao79d.png, https://imagizer.imageshack.com/img922/6378/q4snyA.jpg, https://imagizer.imageshack.com/img924/5387/Qkrlk3.png, https://imagizer.imageshack.com/img923/4235/EVIRM9.png, https://imagizer.imageshack.com/img924/3029/KXwyll.png, https://imagizer.imageshack.com/img924/8954/46CvYE.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART5,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/1165/weXXiD.png, https://imagizer.imageshack.com/img923/345/2Ki410.png, https://imagizer.imageshack.com/img922/4291/2VsU1E.png, https://imagizer.imageshack.com/img923/3311/uMsDx4.png, https://imagizer.imageshack.com/img923/1107/QTbwHO.jpg, https://imagizer.imageshack.com/img923/1642/xiVmd5.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART6,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/40/qiz1FM.png, https://imagizer.imageshack.com/img923/4431/z3TZen.png, https://imagizer.imageshack.com/img924/4224/orySNs.png, https://imagizer.imageshack.com/img923/9130/GeI8o9.png, https://imagizer.imageshack.com/img924/9731/HeEzgi.jpg, https://imagizer.imageshack.com/img924/7972/kUtw18.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART7,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/4948/KSDMix.png, https://imagizer.imageshack.com/img924/9123/s8O4Tb.png, https://imagizer.imageshack.com/img923/9454/ms8fVp.png, https://imagizer.imageshack.com/img922/7877/zpWL1E.png, https://imagizer.imageshack.com/img924/33/IZNr69.jpg, https://imagizer.imageshack.com/img923/9721/ABJoFE.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART8,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/7602/uu169X.png, https://imagizer.imageshack.com/img923/7185/qRXFXJ.png, https://imagizer.imageshack.com/img922/165/CklccS.png, https://imagizer.imageshack.com/img922/1058/TytOc3.png, https://imagizer.imageshack.com/img923/4263/3yDv9z.jpg, https://imagizer.imageshack.com/img923/5068/BbMZph.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART9,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/4649/f18XeO.png, https://imagizer.imageshack.com/img922/238/cGHcDg.png, https://imagizer.imageshack.com/img923/2940/3fiAVX.png, https://imagizer.imageshack.com/img922/9026/RgK5X8.png, https://imagizer.imageshack.com/img922/4013/M0gBkv.jpg, https://imagizer.imageshack.com/img923/5433/rfebLB.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART10,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/5854/lEjG86.png, https://imagizer.imageshack.com/img924/4841/uCHnJZ.png, https://imagizer.imageshack.com/img924/485/AUiVqM.png, https://imagizer.imageshack.com/img923/5295/uq2vY4.png, https://imagizer.imageshack.com/img924/8494/Z4UJxd.jpg, https://imagizer.imageshack.com/img923/1173/pqqVIf.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART11,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/7479/0y5iZo.png, https://imagizer.imageshack.com/img923/6462/Df0n7e.png, https://imagizer.imageshack.com/img922/3934/Q5J3Hu.png, https://imagizer.imageshack.com/img924/3933/Yxs7xq.png, https://imagizer.imageshack.com/img924/5772/dOXnw3.png, https://imagizer.imageshack.com/img922/7918/yXy1ZB.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART12,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/6859/RmbHdn.png https://imagizer.imageshack.com/img924/8145/CRJqfB.png, https://imagizer.imageshack.com/img922/8484/lrYHI1.png, https://imagizer.imageshack.com/img924/7411/t0zfuS.png, https://imagizer.imageshack.com/img924/6536/v1GSV0.jpg, https://imagizer.imageshack.com/img924/8682/drMpLS.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART13,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/2273/XAmvdZ.png, https://imagizer.imageshack.com/img923/3222/sQW1Tr.png, https://imagizer.imageshack.com/img922/3837/VvS67x.png, https://imagizer.imageshack.com/img922/8438/1159Ed.jpg, https://imagizer.imageshack.com/img922/1429/DItV4E.jpg, https://imagizer.imageshack.com/img922/200/v2cdbv.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART14,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/4471/braD4a.jpg https://imagizer.imageshack.com/img922/5623/b759r7.png, https://imagizer.imageshack.com/img924/6117/wn9omF.jpg https://imagizer.imageshack.com/img923/9104/6zvJqV.png, https://imagizer.imageshack.com/img924/7609/IrM9Gf.jpg https://imagizer.imageshack.com/img923/26/7d7tcC.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
